age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,cluster
49,blue-collar,married,high.school,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,0
36,self-employed,married,basic.9y,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
51,blue-collar,married,basic.4y,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,0
49,services,married,high.school,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
49,services,married,high.school,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
49,services,married,high.school,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
50,self-employed,married,basic.4y,unknown,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
35,technician,divorced,professional.course,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
43,admin.,married,university.degree,unknown,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,yes,1
54,technician,divorced,university.degree,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
40,admin.,married,university.degree,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,yes,1
30,admin.,single,university.degree,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,3
40,admin.,married,university.degree,no,no,yes,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
45,technician,married,professional.course,unknown,yes,yes,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
35,admin.,married,university.degree,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
52,technician,married,professional.course,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
38,technician,married,high.school,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
43,entrepreneur,married,professional.course,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
35,technician,married,high.school,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
41,unknown,married,unknown,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
30,admin.,married,university.degree,no,no,yes,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
35,admin.,married,university.degree,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
37,admin.,divorced,university.degree,no,yes,yes,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
35,technician,single,professional.course,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
45,blue-collar,married,unknown,unknown,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,0
32,admin.,single,university.degree,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,yes,3
37,admin.,married,university.degree,no,yes,yes,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
46,housemaid,married,basic.9y,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
37,management,married,university.degree,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
35,admin.,single,university.degree,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,3
34,blue-collar,married,professional.course,no,no,yes,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
52,technician,married,professional.course,unknown,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
34,admin.,married,university.degree,unknown,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,yes,1
51,admin.,married,university.degree,unknown,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
50,admin.,married,university.degree,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
38,housemaid,married,university.degree,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
51,admin.,married,high.school,no,no,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
51,admin.,married,university.degree,unknown,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
48,housemaid,married,basic.4y,unknown,yes,yes,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
40,technician,married,professional.course,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
59,blue-collar,married,basic.9y,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,0
48,admin.,married,university.degree,unknown,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,yes,1
47,blue-collar,married,basic.6y,unknown,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,0
36,admin.,married,university.degree,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,1
48,blue-collar,married,professional.course,no,yes,no,aug,tue,1.4,93.444,-36.1,4.968,5228.1,no,2
45,blue-collar,married,basic.4y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
57,retired,married,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
48,technician,divorced,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
44,self-employed,married,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
45,admin.,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
53,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
33,housemaid,single,university.degree,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
46,blue-collar,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,0
44,admin.,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
44,admin.,married,university.degree,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
34,technician,single,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,3
41,admin.,divorced,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
36,technician,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
46,blue-collar,divorced,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
58,retired,married,university.degree,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
53,services,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
32,technician,single,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
58,housemaid,married,basic.4y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
46,blue-collar,married,basic.9y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
37,management,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
46,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,management,married,university.degree,no,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,management,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
38,technician,married,professional.course,no,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
45,self-employed,married,basic.9y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
32,technician,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
30,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
32,admin.,single,university.degree,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
32,admin.,single,university.degree,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
44,blue-collar,married,unknown,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
47,services,married,high.school,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
38,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
51,technician,married,high.school,unknown,unknown,unknown,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
46,admin.,married,high.school,no,unknown,unknown,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
53,management,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
32,admin.,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
39,technician,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
39,technician,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
45,technician,married,professional.course,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
46,blue-collar,married,basic.9y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
31,admin.,married,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
45,blue-collar,married,basic.6y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
48,services,married,high.school,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
45,blue-collar,married,basic.6y,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
30,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
49,housemaid,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
42,admin.,divorced,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
49,housemaid,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
52,technician,married,high.school,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
44,unemployed,married,high.school,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
39,technician,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
56,blue-collar,married,basic.9y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
30,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
32,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
32,technician,single,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,2
34,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,high.school,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
32,technician,single,professional.course,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,2
31,blue-collar,single,basic.9y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
51,admin.,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
33,admin.,single,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
33,admin.,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
49,unemployed,married,professional.course,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,2
46,self-employed,married,basic.9y,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
41,technician,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
32,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
31,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
32,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
37,self-employed,married,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
52,technician,married,professional.course,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
52,technician,married,professional.course,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
52,technician,married,professional.course,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
40,admin.,divorced,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
40,admin.,divorced,university.degree,no,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
55,technician,married,university.degree,no,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
55,admin.,married,university.degree,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
36,technician,divorced,professional.course,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
50,admin.,divorced,high.school,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
50,admin.,divorced,high.school,unknown,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
32,technician,married,high.school,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
37,technician,single,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
46,blue-collar,married,basic.4y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
50,technician,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
29,technician,single,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
41,technician,married,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
37,technician,single,high.school,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,3
31,technician,married,professional.course,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
31,admin.,married,university.degree,no,unknown,unknown,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
33,technician,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
48,admin.,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,management,married,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
50,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
47,blue-collar,married,basic.6y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
51,technician,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
31,admin.,single,university.degree,no,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
31,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
34,technician,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
42,admin.,married,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
42,admin.,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
53,technician,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
53,technician,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
40,admin.,divorced,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
50,unemployed,married,high.school,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
53,technician,married,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
48,blue-collar,married,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
37,technician,single,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
38,admin.,single,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
38,admin.,single,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
39,admin.,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
33,technician,married,high.school,unknown,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,admin.,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
46,blue-collar,married,basic.9y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
59,housemaid,married,basic.4y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
48,unknown,married,unknown,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,high.school,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
42,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
57,blue-collar,married,unknown,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
35,technician,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
48,admin.,divorced,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
42,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
39,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
57,retired,married,basic.4y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
32,technician,married,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
44,technician,married,professional.course,unknown,unknown,unknown,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
34,admin.,married,university.degree,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
53,blue-collar,married,basic.4y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
55,retired,married,basic.4y,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
59,housemaid,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
46,blue-collar,divorced,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
50,unemployed,married,high.school,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
46,blue-collar,married,basic.9y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,0
33,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
33,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
33,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
33,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
33,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
51,technician,married,professional.course,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
47,blue-collar,married,basic.9y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
33,technician,single,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
51,admin.,single,university.degree,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
52,technician,divorced,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
47,admin.,married,high.school,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
51,admin.,married,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
31,technician,single,university.degree,no,unknown,unknown,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
29,technician,single,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
45,retired,married,basic.9y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
43,admin.,married,university.degree,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
56,blue-collar,married,basic.4y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
52,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
49,admin.,divorced,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
51,entrepreneur,married,basic.9y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
51,entrepreneur,married,basic.9y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
56,retired,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
48,admin.,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
56,retired,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
41,admin.,divorced,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
33,technician,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
44,blue-collar,married,basic.4y,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
45,retired,married,basic.9y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
45,blue-collar,married,basic.4y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
35,admin.,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
45,blue-collar,married,basic.4y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
45,blue-collar,married,basic.4y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
58,blue-collar,married,basic.4y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
37,management,married,university.degree,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
46,blue-collar,married,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
47,blue-collar,married,basic.6y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
59,technician,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
55,admin.,married,university.degree,unknown,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
56,retired,married,basic.4y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,single,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
45,technician,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
59,housemaid,married,basic.4y,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
31,technician,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
60,blue-collar,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
52,blue-collar,married,basic.4y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
37,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
34,technician,married,university.degree,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
51,technician,married,high.school,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
36,self-employed,married,basic.4y,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
50,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
44,technician,divorced,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,2
48,blue-collar,married,unknown,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,0
54,technician,married,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
48,admin.,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
41,admin.,single,university.degree,unknown,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
42,management,married,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
34,unknown,married,unknown,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
46,admin.,single,university.degree,no,unknown,unknown,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
37,technician,single,professional.course,no,no,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
30,admin.,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
47,management,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
34,admin.,single,university.degree,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
34,admin.,single,university.degree,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
45,admin.,divorced,high.school,no,yes,yes,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
36,technician,single,professional.course,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
46,blue-collar,married,basic.4y,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,0
41,technician,married,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
32,admin.,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
34,admin.,married,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
37,management,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
33,entrepreneur,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
37,management,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
32,admin.,single,university.degree,unknown,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
37,admin.,married,university.degree,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,yes,1
42,admin.,married,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
35,admin.,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
46,management,married,high.school,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
43,technician,married,professional.course,unknown,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
58,retired,married,professional.course,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,2
32,technician,single,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
30,admin.,married,university.degree,no,yes,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,1
42,admin.,single,university.degree,no,no,no,aug,wed,1.4,93.444,-36.1,4.967,5228.1,no,3
